account_id,customer_id,account_type,opening_date,status,credit_limit_eur,interest_rate_pct,opening_balance_eur
A001189,C00725,Current Account,2024-08-17,Active,0,0.0,3238.73
A001190,C00725,Savings Account,2024-02-03,Active,0,1.88,10329.39
A001191,C00725,Credit Card,2026-07-12,Active,15000,17.43,-845.37
A001192,C00726,Current Account,2025-07-04,Closed,0,0.0,2319.11
A001193,C00727,Current Account,2021-12-15,Active,0,0.0,8076.58
A001194,C00728,Current Account,2026-06-27,Active,0,0.0,336.46
A001195,C00729,Savings Account,2025-06-08,Active,0,0.95,18175.41
A001196,C00729,Current Account,2024-03-25,Active,0,0.0,9859.78
A001197,C00729,Credit Card,2026-01-05,Dormant,9900,19.55,-1634.89
A001198,C00730,Current Account,2024-11-04,Active,0,0.0,2741.07
A001199,C00730,Savings Account,2026-03-10,Active,0,1.7,21880.09
A001200,C00731,Current Account,2026-07-24,Active,0,0.0,2398.91
A001201,C00731,Credit Card,2026-06-03,Active,8700,20.98,-1058.41
A001202,C00732,Current Account,2025-08-01,Active,0,0.0,1118.97
A001203,C00732,Savings Account,2023-06-14,Active,0,1.66,11574.24
A001204,C00733,Current Account,2023-10-31,Active,0,0.0,235.59
A001205,C00733,Savings Account,2025-11-17,Active,0,1.69,19147.69
A001206,C00734,Current Account,2024-12-18,Active,0,0.0,1321.66
A001207,C00734,Credit Card,2026-05-31,Active,11100,18.98,0
A001208,C00735,Current Account,2026-07-22,Dormant,0,0.0,1751.1
A001209,C00736,Current Account,2021-04-29,Active,0,0.0,2184.75
A001210,C00737,Savings Account,2026-04-15,Active,0,1.0,20232.82
A001211,C00737,Current Account,2026-05-13,Active,0,0.0,2735.17
A001212,C00738,Current Account,2025-01-26,Active,0,0.0,521.38
A001213,C00738,Savings Account,2026-01-07,Dormant,0,1.29,0
A001214,C00739,Current Account,2024-06-17,Active,0,0.0,4642.08
A001215,C00740,Current Account,2026-05-26,Closed,0,0.0,1437.73
A001216,C00741,Current Account,2025-02-04,Active,0,0.0,1782.35
A001217,C00742,Current Account,2024-11-22,Active,0,0.0,2847.51
A001218,C00742,Savings Account,2026-06-19,Active,0,0.9,20807.59
A001219,C00743,Current Account,2026-07-17,Active,0,0.0,2948.32
A001220,C00743,Savings Account,2026-07-29,Active,0,1.5,18521.76
A001221,C00744,Current Account,2022-11-13,Active,0,0.0,1259.17
A001222,C00745,Current Account,2026-02-12,Active,0,0.0,5651.4
A001223,C00746,Savings Account,2026-05-30,Active,0,1.49,0
A001224,C00747,Current Account,2024-06-20,Active,0,0.0,3098.11
A001225,C00747,Savings Account,2022-05-17,Active,0,1.73,0
A001226,C00747,Credit Card,2022-01-12,Dormant,9000,18.0,0
A001227,C00748,Savings Account,2026-02-01,Active,0,0.8,12487.24
A001228,C00748,Credit Card,2024-05-07,Active,3800,19.24,-1055.86
A001229,C00749,Savings Account,2026-07-13,Active,0,1.37,44243.79
A001230,C00750,Current Account,2024-05-06,Active,0,0.0,1641.6
A001231,C00751,Current Account,2021-08-16,Active,0,0.0,-500
A001232,C00751,Savings Account,2022-03-24,Active,0,1.92,5202.06
A001233,C00752,Current Account,2026-03-22,Active,0,0.0,1885.54
A001234,C00752,Savings Account,2025-08-04,Active,0,0.99,21881.29
A001235,C00753,Current Account,2025-04-30,Active,0,0.0,2515.57
A001236,C00754,Current Account,2025-12-29,Active,0,0.0,6322.07
A001237,C00754,Savings Account,2023-06-25,Active,0,1.89,20008.37
A001238,C00755,Current Account,2023-06-29,Active,0,0.0,1928.35
A001239,C00756,Current Account,2025-11-12,Active,0,0.0,2498.75
A001240,C00756,Credit Card,2026-07-19,Active,11700,15.98,-1126.37
A001241,C00757,Current Account,2024-02-20,Active,0,0.0,4885.3
A001242,C00758,Current Account,2025-03-05,Active,0,0.0,2973.38
A001243,C00759,Current Account,2026-01-17,Active,0,0.0,4951.7
A001244,C00760,Current Account,2025-06-03,Closed,0,0.0,1692.69
A001245,C00761,Current Account,2021-10-24,Active,0,0.0,4530.38
A001246,C00762,Current Account,2025-12-07,Active,0,0.0,3895.64
A001247,C00763,Current Account,2024-06-07,Active,0,0.0,6544.38
A001248,C00763,Savings Account,2025-05-26,Active,0,1.37,3383.29
A001249,C00764,Savings Account,2025-12-30,Active,0,1.65,25105.42
A001250,C00764,Current Account,2026-02-18,Active,0,0.0,3838.3
A001251,C00765,Current Account,2022-01-29,Active,0,0.0,5277.08
A001252,C00766,Current Account,2024-07-15,Active,0,0.0,1047.13
A001253,C00766,Savings Account,2020-05-06,Active,0,1.46,12483.57
A001254,C00767,Savings Account,2022-01-23,Active,0,1.75,564.33
A001255,C00768,Savings Account,2023-07-27,Active,0,0.99,9298.35
A001256,C00768,Current Account,2022-04-25,Active,0,0.0,635.97
A001257,C00768,Credit Card,2023-07-31,Active,6000,17.49,-731.51
A001258,C00769,Savings Account,2025-03-05,Active,0,1.88,0
A001259,C00769,Credit Card,2022-08-25,Active,7900,21.7,-1921.61
A001260,C00770,Current Account,2026-07-22,Dormant,0,0.0,3287.67
A001261,C00771,Current Account,2023-11-10,Active,0,0.0,4702.56
A001262,C00771,Credit Card,2023-10-07,Active,7200,18.9,-1168.46
A001263,C00772,Current Account,2021-10-26,Active,0,0.0,300.92
A001264,C00773,Current Account,2026-02-19,Active,0,0.0,1672.59
A001265,C00774,Current Account,2025-08-23,Active,0,0.0,1326.13
A001266,C00774,Credit Card,2026-07-18,Dormant,1800,19.68,-255.08
A001267,C00775,Current Account,2026-08-01,Active,0,0.0,2011.36
A001268,C00776,Current Account,2021-09-18,Active,0,0.0,-500
A001269,C00777,Savings Account,2024-03-04,Active,0,0.81,16849.96
A001270,C00778,Current Account,2025-12-04,Active,0,0.0,-367.9
A001271,C00779,Current Account,2025-06-13,Active,0,0.0,4454.32
A001272,C00779,Credit Card,2024-02-19,Active,11200,17.86,-2436.25
A001273,C00780,Current Account,2026-02-16,Active,0,0.0,1984.11
A001274,C00781,Savings Account,2025-07-26,Active,0,0.98,4275.35
A001275,C00782,Current Account,2025-12-06,Active,0,0.0,4218.48
A001276,C00782,Credit Card,2026-01-01,Active,4300,19.69,-1208.59
A001277,C00783,Savings Account,2025-12-15,Active,0,1.79,0
A001278,C00783,Current Account,2026-06-22,Active,0,0.0,3469.04
A001279,C00784,Savings Account,2026-02-17,Active,0,1.75,1890.4
A001280,C00785,Savings Account,2021-11-12,Active,0,1.45,10473.18
A001281,C00786,Savings Account,2023-01-16,Active,0,1.14,11997.28
A001282,C00786,Credit Card,2022-10-05,Active,6900,20.0,-1484.66
A001283,C00787,Savings Account,2020-11-07,Active,0,1.45,0
A001284,C00788,Savings Account,2025-06-13,Active,0,1.26,18923.5
A001285,C00788,Current Account,2026-05-23,Closed,0,0.0,12140.94
A001286,C00789,Current Account,2025-11-23,Active,0,0.0,6058.53
A001287,C00790,Savings Account,2024-03-10,Dormant,0,1.67,2953.48
A001288,C00790,Current Account,2020-02-27,Active,0,0.0,4655.88
A001289,C00791,Current Account,2025-06-02,Active,0,0.0,2758.85
A001290,C00791,Credit Card,2022-04-15,Active,15000,15.75,-118.13
A001291,C00792,Current Account,2024-12-02,Active,0,0.0,4002.71
A001292,C00792,Savings Account,2021-10-12,Active,0,2.08,1905.75
A001293,C00793,Current Account,2025-08-31,Active,0,0.0,3371.58
A001294,C00794,Current Account,2024-11-24,Active,0,0.0,1196.62
A001295,C00795,Current Account,2025-05-14,Active,0,0.0,-500
A001296,C00795,Credit Card,2024-04-18,Active,5800,17.11,-1817.1
A001297,C00796,Current Account,2026-04-10,Active,0,0.0,2554.41
A001298,C00797,Current Account,2026-03-17,Active,0,0.0,4385.88
A001299,C00798,Current Account,2021-05-28,Active,0,0.0,1654.34
A001300,C00799,Savings Account,2024-09-17,Dormant,0,1.48,27505.92
A001301,C00800,Current Account,2026-01-20,Active,0,0.0,230.2
A001302,C00800,Savings Account,2025-02-21,Active,0,2.13,7535.59
A001303,C00801,Savings Account,2025-02-14,Active,0,1.28,6698.06
A001304,C00802,Current Account,2024-03-22,Active,0,0.0,4573.99
A001305,C00802,Savings Account,2022-07-03,Dormant,0,2.17,1072.2
A001306,C00802,Credit Card,2023-07-04,Active,12100,16.08,-1621.26
A001307,C00803,Current Account,2024-11-20,Active,0,0.0,3103.46
A001308,C00804,Savings Account,2026-07-07,Active,0,1.53,0
A001309,C00805,Savings Account,2025-05-26,Active,0,2.02,8336.99
A001310,C00806,Current Account,2023-06-30,Active,0,0.0,5678.12
A001311,C00807,Current Account,2026-07-19,Active,0,0.0,1321.25
A001312,C00807,Savings Account,2026-06-15,Active,0,0.83,3461.41
A001313,C00807,Credit Card,2026-07-07,Active,5400,21.28,-2013.4
A001314,C00808,Current Account,2026-07-16,Active,0,0.0,6313.34
A001315,C00809,Savings Account,2026-06-11,Active,0,1.18,36349.17
A001316,C00810,Current Account,2025-08-04,Active,0,0.0,2180.28
A001317,C00811,Current Account,2025-04-11,Active,0,0.0,2268.35
A001318,C00812,Current Account,2025-11-15,Active,0,0.0,3466.41
A001319,C00812,Savings Account,2023-06-14,Active,0,0.93,0
A001320,C00813,Current Account,2024-10-06,Active,0,0.0,2597.0
A001321,C00813,Savings Account,2024-03-19,Active,0,1.32,5926.57
A001322,C00814,Savings Account,2023-08-18,Active,0,1.14,11528.11
A001323,C00815,Savings Account,2025-09-13,Active,0,2.16,29332.39
A001324,C00815,Credit Card,2026-02-13,Active,4000,15.63,-462.17
A001325,C00816,Current Account,2023-01-16,Active,0,0.0,3951.92
A001326,C00816,Credit Card,2020-02-02,Active,15000,20.11,-2841.87
A001327,C00817,Current Account,2025-01-15,Active,0,0.0,-39.43
A001328,C00817,Credit Card,2025-12-07,Active,1500,19.68,-99.05
A001329,C00818,Current Account,2026-07-03,Active,0,0.0,1611.8
A001330,C00819,Savings Account,2025-10-11,Active,0,1.3,7022.69
A001331,C00819,Current Account,2025-11-17,Active,0,0.0,1874.36
A001332,C00819,Credit Card,2025-08-05,Active,6800,20.71,0
A001333,C00820,Current Account,2022-07-03,Active,0,0.0,856.77
A001334,C00820,Savings Account,2026-04-09,Active,0,1.53,16719.57
A001335,C00821,Savings Account,2026-02-10,Active,0,0.86,4500.91
A001336,C00821,Credit Card,2026-03-23,Active,7300,16.92,-2916.09
A001337,C00822,Savings Account,2025-10-18,Active,0,1.95,6999.45
A001338,C00822,Current Account,2026-02-24,Active,0,0.0,1014.09
A001339,C00822,Credit Card,2026-01-14,Active,9400,20.12,-878.69
A001340,C00823,Current Account,2025-10-10,Closed,0,0.0,2851.94
A001341,C00824,Current Account,2021-05-16,Active,0,0.0,4471.93
A001342,C00825,Current Account,2025-10-31,Active,0,0.0,3647.42
A001343,C00825,Savings Account,2023-10-30,Active,0,2.06,19771.74
A001344,C00825,Credit Card,2026-03-02,Active,5300,16.38,-605.1
A001345,C00826,Current Account,2023-06-16,Active,0,0.0,3732.97
A001346,C00826,Savings Account,2025-05-09,Active,0,1.8,11663.1
A001347,C00826,Credit Card,2024-09-22,Active,2900,16.82,0
A001348,C00827,Current Account,2024-07-28,Active,0,0.0,1908.2
A001349,C00827,Savings Account,2023-02-20,Active,0,1.71,10791.81
A001350,C00828,Current Account,2025-08-07,Active,0,0.0,6932.91
A001351,C00828,Savings Account,2021-03-12,Active,0,1.53,14230.59
A001352,C00828,Credit Card,2022-02-05,Active,11900,16.23,-3162.02
A001353,C00829,Current Account,2026-06-12,Active,0,0.0,2507.39
A001354,C00830,Current Account,2024-07-30,Active,0,0.0,1655.5
A001355,C00831,Current Account,2026-03-28,Active,0,0.0,686.09
A001356,C00832,Savings Account,2024-10-30,Dormant,0,0.88,13889.84
A001357,C00832,Current Account,2025-11-05,Active,0,0.0,779.19
A001358,C00833,Current Account,2024-12-29,Active,0,0.0,4201.71
A001359,C00833,Credit Card,2025-02-15,Active,9300,19.76,-2473.49
A001360,C00834,Current Account,2025-11-16,Active,0,0.0,2933.2
A001361,C00834,Savings Account,2023-08-20,Active,0,2.02,0
A001362,C00835,Current Account,2025-11-17,Active,0,0.0,1579.47
A001363,C00836,Current Account,2023-07-27,Active,0,0.0,2202.36
A001364,C00836,Credit Card,2022-03-26,Dormant,4200,21.61,-1172.43
A001365,C00837,Current Account,2025-11-08,Active,0,0.0,1897.81
A001366,C00838,Current Account,2026-04-22,Active,0,0.0,382.58
A001367,C00839,Savings Account,2022-04-29,Active,0,1.35,0
A001368,C00840,Current Account,2025-12-04,Active,0,0.0,5235.35
A001369,C00841,Current Account,2022-08-11,Active,0,0.0,5342.76
A001370,C00841,Savings Account,2020-06-25,Active,0,1.68,25506.26
A001371,C00841,Credit Card,2023-03-01,Active,6300,18.2,0
A001372,C00842,Current Account,2024-06-04,Active,0,0.0,11393.25
A001373,C00842,Savings Account,2024-03-11,Active,0,1.41,52835.56
A001374,C00842,Credit Card,2026-03-28,Active,14200,15.84,-5321.38
A001375,C00843,Savings Account,2026-05-29,Active,0,1.59,23304.76
A001376,C00844,Current Account,2024-01-09,Active,0,0.0,2527.63
A001377,C00844,Credit Card,2025-06-30,Active,5400,20.23,-1523.48
A001378,C00845,Savings Account,2021-06-09,Active,0,1.25,13740.18
A001379,C00845,Current Account,2022-04-03,Active,0,0.0,7651.82
A001380,C00846,Current Account,2025-09-16,Active,0,0.0,1371.83
A001381,C00847,Current Account,2024-10-06,Active,0,0.0,3921.71
A001382,C00847,Savings Account,2026-06-10,Active,0,2.1,11220.13
A001383,C00848,Current Account,2025-05-17,Active,0,0.0,2031.65
A001384,C00848,Savings Account,2026-03-10,Active,0,0.88,0
A001385,C00849,Current Account,2024-12-24,Active,0,0.0,1265.38
A001386,C00849,Savings Account,2026-06-10,Active,0,1.03,6555.94
A001387,C00850,Savings Account,2026-07-21,Closed,0,1.44,33971.86
A001388,C00851,Current Account,2024-10-05,Active,0,0.0,4207.45
A001389,C00851,Savings Account,2026-01-10,Active,0,0.94,17849.17
A001390,C00852,Current Account,2022-09-14,Active,0,0.0,2961.13
A001391,C00853,Current Account,2024-05-17,Active,0,0.0,4511.26
A001392,C00853,Savings Account,2024-07-01,Active,0,1.74,20854.65
A001393,C00854,Current Account,2023-12-03,Active,0,0.0,2543.41
A001394,C00855,Current Account,2025-10-03,Active,0,0.0,3570.79
A001395,C00855,Savings Account,2024-02-14,Active,0,1.53,10263.13
A001396,C00856,Current Account,2026-01-26,Active,0,0.0,11713.2
A001397,C00856,Credit Card,2025-12-31,Active,15000,15.62,-2611.37
A001398,C00857,Current Account,2022-03-24,Active,0,0.0,3716.46
A001399,C00857,Savings Account,2023-03-29,Active,0,1.36,8568.97
A001400,C00858,Current Account,2026-06-12,Active,0,0.0,1193.12
A001401,C00859,Savings Account,2026-07-18,Active,0,0.88,1530.02
A001402,C00860,Savings Account,2025-03-26,Active,0,1.65,0
A001403,C00861,Current Account,2026-04-06,Active,0,0.0,2485.81
A001404,C00862,Current Account,2024-05-21,Active,0,0.0,6686.43
A001405,C00863,Savings Account,2024-04-22,Active,0,1.55,2672.4
A001406,C00864,Current Account,2021-06-29,Active,0,0.0,4116.76
A001407,C00864,Credit Card,2023-07-27,Active,5200,20.65,-2204.71
A001408,C00865,Savings Account,2025-06-09,Active,0,1.58,13939.14
A001409,C00865,Current Account,2025-04-08,Active,0,0.0,4184.9
A001410,C00865,Credit Card,2025-11-07,Active,8700,20.06,-2128.5
A001411,C00866,Current Account,2020-11-18,Active,0,0.0,4263.18
A001412,C00866,Savings Account,2022-08-01,Dormant,0,1.65,26856.03
A001413,C00867,Current Account,2022-01-31,Active,0,0.0,1260.72
A001414,C00868,Current Account,2025-09-22,Active,0,0.0,3915.44
A001415,C00868,Savings Account,2025-06-03,Active,0,1.98,7202.1
A001416,C00869,Current Account,2025-08-24,Active,0,0.0,3336.86
A001417,C00869,Savings Account,2024-11-22,Dormant,0,1.6,12434.1
A001418,C00870,Current Account,2025-05-08,Active,0,0.0,-500
A001419,C00871,Savings Account,2026-01-22,Dormant,0,0.84,31203.14
A001420,C00872,Current Account,2026-07-31,Active,0,0.0,-72.87
A001421,C00872,Savings Account,2026-07-31,Active,0,2.19,2299.3
A001422,C00872,Credit Card,2026-07-30,Active,3900,18.43,-1343.74
A001423,C00873,Current Account,2025-04-14,Active,0,0.0,1829.77
A001424,C00873,Savings Account,2024-06-22,Active,0,1.62,7599.1
A001425,C00874,Current Account,2025-12-13,Active,0,0.0,2377.54
A001426,C00875,Current Account,2025-12-18,Active,0,0.0,1720.13
A001427,C00876,Current Account,2021-05-09,Active,0,0.0,2440.88
A001428,C00876,Credit Card,2024-02-27,Active,10300,20.43,-3080.89
A001429,C00877,Current Account,2024-07-01,Active,0,0.0,1748.17
A001430,C00877,Savings Account,2024-08-05,Active,0,1.31,4055.67
A001431,C00878,Savings Account,2024-09-30,Active,0,0.93,14236.99
A001432,C00878,Current Account,2025-07-17,Active,0,0.0,3369.84
A001433,C00879,Current Account,2025-11-14,Active,0,0.0,1640.04
A001434,C00879,Credit Card,2026-03-31,Active,4100,19.82,-454.36
A001435,C00880,Savings Account,2026-07-09,Closed,0,1.39,5742.55
A001436,C00880,Current Account,2026-07-30,Active,0,0.0,3568.77
A001437,C00881,Savings Account,2024-07-01,Active,0,1.08,0
A001438,C00882,Savings Account,2023-11-23,Closed,0,0.99,0
A001439,C00883,Current Account,2022-11-24,Active,0,0.0,1597.35
A001440,C00884,Current Account,2023-08-30,Active,0,0.0,9451.22
A001441,C00884,Credit Card,2024-05-17,Active,14100,20.81,-2282.16
A001442,C00885,Current Account,2020-09-08,Active,0,0.0,3233.25
A001443,C00885,Savings Account,2021-10-23,Active,0,1.07,11142.17
A001444,C00885,Credit Card,2024-09-16,Active,5200,20.47,-1095.29
A001445,C00886,Savings Account,2025-08-23,Active,0,2.02,6274.79
A001446,C00886,Current Account,2026-06-02,Active,0,0.0,2376.05
A001447,C00887,Current Account,2026-03-14,Active,0,0.0,387.39
A001448,C00887,Credit Card,2021-06-13,Active,5700,16.39,-1742.11
A001449,C00888,Current Account,2021-09-27,Active,0,0.0,3800.53
A001450,C00889,Current Account,2021-05-13,Active,0,0.0,1543.12
A001451,C00890,Current Account,2024-09-13,Active,0,0.0,350.04
A001452,C00890,Savings Account,2026-03-14,Active,0,0.84,13505.34
A001453,C00890,Credit Card,2023-03-04,Active,8000,15.54,0
A001454,C00891,Current Account,2025-11-12,Dormant,0,0.0,5801.25
A001455,C00891,Credit Card,2025-09-10,Active,8500,16.58,-2193.59
A001456,C00892,Current Account,2024-03-11,Active,0,0.0,1988.38
A001457,C00893,Current Account,2025-07-27,Active,0,0.0,382.73
A001458,C00893,Savings Account,2026-06-22,Active,0,1.08,26979.49
A001459,C00894,Current Account,2020-08-09,Dormant,0,0.0,3343.28
A001460,C00895,Current Account,2025-03-09,Active,0,0.0,1603.58
A001461,C00896,Savings Account,2025-07-04,Active,0,2.13,0
A001462,C00896,Credit Card,2021-07-30,Active,2100,20.39,-600.73
A001463,C00897,Current Account,2026-05-14,Active,0,0.0,3783.74
A001464,C00898,Current Account,2026-01-09,Active,0,0.0,2193.17
A001465,C00899,Current Account,2026-05-27,Active,0,0.0,1441.2
A001466,C00899,Savings Account,2025-12-13,Active,0,1.29,0
A001467,C00900,Current Account,2026-06-07,Active,0,0.0,573.83
A001468,C00900,Credit Card,2026-07-17,Active,4300,16.92,-137.01
A001469,C00901,Current Account,2026-02-03,Active,0,0.0,2786.77
A001470,C00901,Savings Account,2026-02-02,Active,0,1.15,17788.19
A001471,C00902,Current Account,2026-05-22,Active,0,0.0,3190.83
A001472,C00903,Current Account,2023-07-27,Active,0,0.0,1499.51
A001473,C00904,Current Account,2023-12-03,Active,0,0.0,1950.27
A001474,C00905,Current Account,2026-02-15,Active,0,0.0,3439.93
A001475,C00906,Current Account,2022-12-07,Active,0,0.0,2576.07
A001476,C00907,Current Account,2025-09-25,Active,0,0.0,2697.14
A001477,C00907,Savings Account,2023-03-17,Active,0,1.63,17105.9
A001478,C00908,Savings Account,2025-10-08,Active,0,1.88,12288.39
A001479,C00909,Current Account,2025-09-28,Dormant,0,0.0,2008.92
A001480,C00910,Current Account,2023-02-23,Dormant,0,0.0,4290.92
A001481,C00911,Current Account,2023-08-29,Active,0,0.0,1617.09
A001482,C00911,Credit Card,2025-05-19,Active,2400,20.4,-94.39
A001483,C00912,Savings Account,2023-10-16,Closed,0,1.17,3235.91
A001484,C00913,Savings Account,2025-02-11,Active,0,1.98,10628.02
A001485,C00913,Credit Card,2025-11-21,Active,6300,21.54,0
A001486,C00914,Savings Account,2026-01-05,Dormant,0,1.79,19678.5
A001487,C00914,Current Account,2026-03-28,Active,0,0.0,4561.17
A001488,C00915,Current Account,2023-03-26,Active,0,0.0,2047.93
