customer_id,country,age_group,segment,annual_income_eur,risk_score,acquisition_channel,join_date,digital_active
C01907,Germany,25-34,Young Professional,44400,734,Paid Search,2026-03-16,1
C01908,Germany,45-54,Mass Market,60700,731,Partner,2025-05-24,1
C01909,Netherlands,25-34,Senior,44400,703,Organic Web,2026-01-01,0
C01910,Belgium,45-54,Mass Market,50600,658,Paid Search,2025-06-30,1
C01911,France,35-44,Mass Market,65700,774,Referral,2022-07-06,1
C01912,Luxembourg,35-44,Mass Market,60000,679,Referral,2025-08-10,1
C01913,Belgium,55-64,Family,70200,618,Organic Web,2020-10-21,1
C01914,Germany,65+,Family,50400,623,Referral,2022-08-06,0
C01915,Belgium,25-34,Senior,37100,650,Organic Web,2021-12-31,1
C01916,Germany,25-34,Mass Market,59300,661,Paid Search,2023-12-29,1
C01917,France,35-44,Mass Market,49200,703,Partner,2021-01-22,1
C01918,Netherlands,25-34,Mass Market,45800,605,Branch,2020-04-11,1
C01919,Netherlands,25-34,Mass Market,43500,762,Referral,2022-07-13,1
C01920,Germany,65+,Mass Market,32200,647,Organic Web,2021-02-06,0
C01921,Belgium,35-44,Affluent,92500,709,Referral,2019-07-13,1
C01922,France,25-34,Young Professional,17600,670,Paid Search,2023-09-24,0
C01923,Netherlands,65+,Mass Market,38800,604,Branch,2020-08-03,0
C01924,Netherlands,35-44,Mass Market,39100,602,Organic Web,2025-08-05,0
C01925,Belgium,25-34,Young Professional,33000,664,Paid Search,2019-05-16,0
C01926,Belgium,18-24,Mass Market,40900,729,Organic Web,2019-09-13,0
C01927,Belgium,35-44,Mass Market,49000,765,Paid Search,2024-08-02,1
C01928,France,45-54,Affluent,117700,744,Branch,2020-01-09,0
C01929,Belgium,65+,Mass Market,36800,780,Partner,2026-07-30,1
C01930,Belgium,45-54,Family,63400,775,Organic Web,2019-08-03,0
C01931,France,35-44,Mass Market,70800,582,Referral,2022-03-14,1
C01932,Belgium,25-34,Family,35100,707,Referral,2020-04-13,0
C01933,Netherlands,45-54,Young Professional,43900,702,Partner,2022-12-06,0
C01934,France,35-44,Mass Market,33600,634,Paid Search,2021-12-04,1
C01935,Germany,25-34,Affluent,99500,704,Referral,2021-02-24,0
C01936,Netherlands,35-44,Family,49200,686,Partner,2019-11-15,0
C01937,Netherlands,35-44,Mass Market,45300,734,Partner,2026-02-09,1
C01938,Netherlands,55-64,Young Professional,64900,686,Branch,2019-02-26,1
C01939,Germany,55-64,Family,52200,617,Branch,2025-08-26,0
C01940,Netherlands,35-44,Family,47900,666,Paid Search,2022-12-25,1
C01941,Belgium,25-34,Senior,45300,762,Paid Search,2023-04-23,1
C01942,Belgium,18-24,Mass Market,18300,684,Organic Web,2026-01-24,1
C01943,France,45-54,Family,70300,717,Partner,2019-11-30,0
C01944,Germany,35-44,Mass Market,44900,668,Organic Web,2024-11-29,1
C01945,Netherlands,45-54,Family,50300,690,Organic Web,2023-12-13,1
C01946,Belgium,45-54,Mass Market,84000,762,Referral,2026-04-28,0
C01947,Belgium,25-34,Mass Market,38300,565,Organic Web,2019-12-04,1
C01948,Belgium,25-34,Senior,26100,710,Branch,2022-01-15,1
C01949,Belgium,35-44,Family,67200,594,Paid Search,2021-05-19,1
C01950,France,35-44,Young Professional,50900,761,Organic Web,2024-08-09,1
C01951,Belgium,45-54,Family,60700,756,Paid Search,2026-07-24,0
C01952,Luxembourg,45-54,Mass Market,79600,709,Paid Search,2025-02-05,1
C01953,France,35-44,Affluent,68900,697,Organic Web,2023-03-16,1
C01954,Luxembourg,65+,Senior,26700,608,Organic Web,2026-05-22,0
C01955,France,18-24,Mass Market,32800,581,Organic Web,2019-06-30,1
C01956,Germany,55-64,Affluent,98000,751,Organic Web,2022-04-07,0
C01957,France,18-24,Mass Market,32400,801,Organic Web,2022-01-12,1
C01958,France,25-34,Family,31600,637,Referral,2026-01-26,1
C01959,Belgium,35-44,Family,30700,637,Partner,2019-01-14,1
C01960,Belgium,45-54,Young Professional,77300,686,Organic Web,2021-01-01,1
C01961,Germany,55-64,Mass Market,78800,731,Partner,2025-11-13,1
C01962,Netherlands,25-34,Mass Market,44500,723,Paid Search,2024-10-12,1
C01963,France,45-54,Mass Market,45700,723,Organic Web,2022-09-04,1
C01964,France,25-34,Mass Market,55300,836,Partner,2021-03-13,1
C01965,Netherlands,25-34,Mass Market,51200,691,Paid Search,2021-06-30,1
C01966,Belgium,18-24,Mass Market,21200,618,Paid Search,2022-06-21,1
C01967,France,55-64,Mass Market,57200,774,Organic Web,2021-12-19,1
C01968,Belgium,45-54,Young Professional,77300,549,Organic Web,2021-03-23,1
C01969,Germany,55-64,Young Professional,54600,660,Referral,2026-04-11,1
C01970,Germany,25-34,Mass Market,45600,745,Paid Search,2025-07-06,1
C01971,Germany,55-64,Affluent,106300,693,Organic Web,2023-03-08,1
C01972,Netherlands,45-54,Mass Market,63800,689,Organic Web,2023-12-25,0
C01973,France,18-24,Young Professional,39000,564,Partner,2020-10-08,1
C01974,Netherlands,35-44,Senior,56700,675,Organic Web,2019-12-30,1
C01975,France,35-44,Affluent,101600,752,Branch,2022-03-04,1
C01976,Germany,55-64,Young Professional,31900,709,Paid Search,2023-09-22,1
C01977,Belgium,25-34,Mass Market,53700,682,Organic Web,2019-07-23,1
C01978,Luxembourg,55-64,Mass Market,63800,673,Referral,2022-01-10,1
C01979,Germany,25-34,Young Professional,49200,650,Paid Search,2026-04-15,1
C01980,France,25-34,Affluent,67100,711,Paid Search,2019-02-22,1
C01981,Belgium,35-44,Young Professional,71200,712,Organic Web,2024-08-05,1
C01982,France,35-44,Mass Market,60600,743,Organic Web,2026-04-02,1
C01983,France,65+,Mass Market,41800,713,Paid Search,2019-05-01,1
C01984,Belgium,25-34,Family,42200,717,Organic Web,2021-03-18,1
C01985,Belgium,25-34,Mass Market,45000,806,Organic Web,2021-03-25,1
C01986,Belgium,35-44,Family,55600,592,Organic Web,2025-01-31,1
C01987,Belgium,35-44,Mass Market,61700,662,Referral,2023-08-08,1
C01988,Belgium,35-44,Mass Market,35200,630,Partner,2023-02-23,1
C01989,Belgium,35-44,Family,71300,687,Branch,2022-10-25,1
C01990,Belgium,25-34,Affluent,80300,676,Organic Web,2024-04-29,1
C01991,Belgium,18-24,Family,23000,788,Organic Web,2020-10-14,1
C01992,Luxembourg,18-24,Mass Market,31100,735,Referral,2022-02-02,1
C01993,Belgium,18-24,Family,26600,738,Referral,2023-05-09,1
C01994,France,55-64,Mass Market,59400,708,Referral,2020-11-15,1
C01995,Belgium,55-64,Young Professional,46600,649,Referral,2024-10-02,1
C01996,Germany,55-64,Mass Market,69000,681,Partner,2020-01-12,0
C01997,Netherlands,35-44,Affluent,68600,833,Organic Web,2025-06-07,1
C01998,Netherlands,35-44,Mass Market,68500,678,Organic Web,2020-05-03,0
C01999,Luxembourg,35-44,Senior,57500,657,Partner,2021-10-22,1
C02000,Belgium,45-54,Affluent,116200,661,Organic Web,2025-03-08,1
C02001,Belgium,25-34,Family,41600,688,Referral,2023-11-14,1
C02002,Belgium,45-54,Young Professional,69000,679,Branch,2022-12-05,1
C02003,Belgium,35-44,Affluent,105200,728,Referral,2025-10-05,1
C02004,Belgium,35-44,Young Professional,52000,767,Partner,2025-07-04,1
C02005,Belgium,25-34,Senior,42300,687,Referral,2021-06-22,1
C02006,Belgium,18-24,Senior,32500,727,Referral,2025-12-17,1
C02007,France,25-34,Young Professional,53500,615,Paid Search,2024-06-20,0
C02008,Netherlands,25-34,Family,46100,689,Referral,2020-03-31,1
C02009,France,25-34,Family,60900,604,Referral,2023-06-11,1
C02010,Belgium,35-44,Mass Market,45200,768,Partner,2026-05-19,1
C02011,Germany,45-54,Mass Market,42500,670,Organic Web,2023-03-26,1
C02012,Netherlands,65+,Mass Market,42700,689,Partner,2019-03-24,0
C02013,Netherlands,45-54,Young Professional,60400,680,Referral,2024-09-05,1
C02014,Belgium,18-24,Mass Market,26800,786,Referral,2022-11-11,1
C02015,France,25-34,Mass Market,30600,691,Referral,2020-08-29,0
C02016,Netherlands,18-24,Family,27000,655,Branch,2019-04-19,0
C02017,Belgium,25-34,Mass Market,47600,599,Partner,2019-08-06,1
C02018,France,45-54,Mass Market,43700,647,Referral,2019-06-09,0
C02019,Belgium,55-64,Mass Market,67800,608,Partner,2020-09-27,0
C02020,Belgium,45-54,Mass Market,62900,671,Paid Search,2019-01-10,1
C02021,Netherlands,65+,Senior,33300,669,Organic Web,2022-01-11,1
C02022,Belgium,45-54,Family,40700,673,Referral,2023-11-15,1
C02023,Belgium,25-34,Affluent,90400,698,Referral,2022-07-09,1
C02024,Belgium,25-34,Mass Market,39100,742,Branch,2026-01-16,1
C02025,Netherlands,55-64,Young Professional,57700,682,Organic Web,2024-02-05,1
C02026,Belgium,55-64,Affluent,133500,744,Paid Search,2023-06-01,1
C02027,Belgium,35-44,Mass Market,37900,693,Paid Search,2019-03-21,1
C02028,Belgium,35-44,Mass Market,53400,647,Branch,2022-04-26,1
C02029,Luxembourg,35-44,Family,49200,691,Referral,2024-12-24,1
C02030,France,35-44,Mass Market,50900,696,Organic Web,2022-02-25,1
C02031,Belgium,35-44,Family,68900,646,Organic Web,2025-04-19,1
C02032,France,35-44,Family,68600,738,Organic Web,2021-06-23,1
C02033,Netherlands,25-34,Mass Market,37300,666,Branch,2020-07-21,1
C02034,Belgium,25-34,Affluent,77100,638,Branch,2022-07-05,0
C02035,Netherlands,45-54,Mass Market,53600,709,Referral,2024-08-13,0
C02036,Germany,35-44,Mass Market,72400,631,Organic Web,2020-08-09,1
C02037,Belgium,25-34,Young Professional,33100,564,Organic Web,2020-03-06,1
C02038,Netherlands,45-54,Mass Market,67000,800,Organic Web,2026-04-06,1
C02039,Netherlands,25-34,Mass Market,46900,706,Partner,2021-06-30,0
C02040,Belgium,35-44,Young Professional,50700,702,Organic Web,2021-01-04,1
C02041,France,45-54,Family,52800,613,Paid Search,2021-12-24,0
C02042,Netherlands,35-44,Family,50100,700,Organic Web,2025-12-12,1
C02043,Belgium,45-54,Senior,45000,720,Paid Search,2020-11-15,1
C02044,Belgium,65+,Senior,41200,675,Referral,2026-06-20,1
C02045,Netherlands,25-34,Mass Market,55500,678,Paid Search,2021-10-06,1
C02046,Netherlands,45-54,Family,46800,600,Organic Web,2025-07-20,0
C02047,Belgium,25-34,Young Professional,32400,610,Branch,2025-01-22,1
C02048,Belgium,35-44,Mass Market,54500,719,Branch,2023-05-12,1
C02049,Belgium,45-54,Senior,57900,650,Paid Search,2020-01-13,1
C02050,Germany,55-64,Family,68000,720,Referral,2023-03-13,1
C02051,Belgium,25-34,Affluent,62200,732,Organic Web,2022-11-10,1
C02052,Belgium,35-44,Mass Market,56500,643,Organic Web,2024-09-03,1
C02053,France,18-24,Mass Market,30200,681,Organic Web,2022-06-20,1
C02054,Belgium,35-44,Mass Market,69000,713,Organic Web,2020-04-04,0
C02055,Belgium,25-34,Family,43600,606,Organic Web,2023-01-11,1
C02056,France,35-44,Mass Market,28400,754,Referral,2021-07-05,1
C02057,Belgium,55-64,Young Professional,59700,488,Referral,2020-09-04,1
C02058,Belgium,35-44,Mass Market,52600,629,Organic Web,2023-02-28,1
C02059,Belgium,55-64,Mass Market,56300,667,Organic Web,2024-05-01,0
C02060,Belgium,65+,Affluent,70000,769,Organic Web,2023-08-30,1
C02061,Belgium,25-34,Family,43900,737,Branch,2020-12-01,1
C02062,Luxembourg,55-64,Affluent,78000,689,Branch,2025-02-13,1
C02063,Belgium,35-44,Young Professional,57000,675,Organic Web,2019-11-08,1
C02064,Luxembourg,35-44,Young Professional,38600,642,Organic Web,2024-11-23,1
C02065,Germany,65+,Mass Market,27800,539,Referral,2019-12-05,1
C02066,Belgium,55-64,Senior,48800,750,Organic Web,2022-04-01,1
C02067,Germany,25-34,Mass Market,45900,794,Referral,2020-05-16,1
C02068,Belgium,65+,Affluent,75200,715,Paid Search,2020-11-20,0
C02069,Netherlands,55-64,Mass Market,54700,767,Partner,2022-05-26,1
C02070,Germany,45-54,Mass Market,47200,542,Referral,2024-07-18,0
C02071,Belgium,35-44,Mass Market,80200,763,Organic Web,2025-07-14,1
C02072,Belgium,65+,Mass Market,41200,732,Partner,2021-04-07,0
C02073,Belgium,45-54,Family,55200,630,Paid Search,2021-06-01,1
C02074,Belgium,25-34,Senior,49500,733,Referral,2019-06-18,1
C02075,Belgium,35-44,Affluent,111800,751,Paid Search,2024-03-27,1
C02076,Belgium,35-44,Mass Market,65800,757,Organic Web,2026-06-23,1
C02077,France,25-34,Family,28900,572,Organic Web,2026-07-10,1
C02078,Luxembourg,18-24,Young Professional,31100,747,Partner,2023-12-05,1
C02079,Belgium,35-44,Mass Market,78200,630,Organic Web,2020-11-15,1
C02080,Belgium,25-34,Family,59000,698,Branch,2019-07-02,1
C02081,Germany,35-44,Mass Market,75700,757,Partner,2026-03-17,1
C02082,Belgium,45-54,Young Professional,67000,799,Organic Web,2022-06-16,0
C02083,Belgium,35-44,Senior,54600,602,Branch,2023-07-19,1
C02084,Germany,35-44,Mass Market,71100,613,Organic Web,2024-06-20,1
C02085,France,25-34,Affluent,103600,663,Partner,2024-05-23,0
C02086,Germany,55-64,Senior,47000,762,Organic Web,2020-08-10,1
C02087,Netherlands,18-24,Affluent,53800,712,Branch,2026-02-22,1
C02088,Germany,25-34,Family,29700,785,Organic Web,2021-02-23,1
C02089,Germany,25-34,Mass Market,34200,643,Paid Search,2020-09-01,1
C02090,Belgium,45-54,Family,38900,738,Organic Web,2020-07-07,1
C02091,Germany,45-54,Affluent,109600,677,Referral,2025-11-22,1
C02092,Germany,25-34,Mass Market,48200,699,Referral,2022-04-03,1
C02093,Belgium,45-54,Mass Market,43700,693,Partner,2022-12-22,1
C02094,Belgium,35-44,Senior,43700,597,Paid Search,2025-07-29,1
C02095,Belgium,35-44,Affluent,104700,490,Organic Web,2025-04-04,0
C02096,Germany,55-64,Senior,29500,728,Organic Web,2022-03-24,0
C02097,Netherlands,65+,Mass Market,41100,674,Organic Web,2025-06-07,0
C02098,Netherlands,45-54,Senior,56000,663,Organic Web,2020-08-09,1
C02099,Netherlands,65+,Mass Market,22400,585,Organic Web,2025-08-27,0
C02100,Netherlands,25-34,Mass Market,47700,763,Referral,2021-12-16,1
C02101,Belgium,35-44,Young Professional,27300,570,Organic Web,2025-08-10,1
C02102,Germany,55-64,Mass Market,53300,584,Branch,2024-04-09,1
C02103,Germany,35-44,Mass Market,62900,580,Organic Web,2023-10-04,1
C02104,Germany,25-34,Family,43800,691,Paid Search,2026-03-01,1
C02105,Netherlands,65+,Mass Market,44000,699,Organic Web,2019-09-23,0
C02106,Germany,18-24,Mass Market,33900,700,Partner,2026-01-24,1
C02107,Belgium,25-34,Mass Market,43000,809,Paid Search,2019-07-04,1
C02108,Belgium,55-64,Mass Market,50500,759,Organic Web,2023-12-08,1
C02109,Belgium,55-64,Senior,52200,554,Referral,2023-04-05,1
C02110,Belgium,25-34,Affluent,93200,796,Organic Web,2024-01-17,1
C02111,Belgium,65+,Young Professional,61500,655,Paid Search,2020-06-20,1
C02112,Belgium,45-54,Mass Market,52000,706,Referral,2021-09-10,1
C02113,France,45-54,Young Professional,72200,675,Referral,2023-09-23,1
C02114,Germany,18-24,Mass Market,33200,641,Branch,2022-01-15,1
C02115,Germany,55-64,Senior,56900,659,Partner,2026-05-01,1
C02116,Belgium,45-54,Affluent,131600,631,Referral,2024-06-29,1
C02117,Belgium,25-34,Mass Market,41900,734,Branch,2020-05-08,1
C02118,Belgium,65+,Family,27700,642,Referral,2023-06-05,1
C02119,Belgium,25-34,Affluent,78700,749,Branch,2023-08-25,1
C02120,Belgium,55-64,Family,72200,850,Paid Search,2020-05-22,1
C02121,France,45-54,Young Professional,44200,668,Referral,2019-04-27,0
C02122,Belgium,65+,Mass Market,40600,775,Referral,2023-07-23,0
C02123,France,45-54,Family,78700,696,Organic Web,2021-09-12,1
C02124,Belgium,45-54,Affluent,126500,805,Organic Web,2019-12-30,0
C02125,France,35-44,Family,56200,664,Branch,2023-02-06,1
C02126,Belgium,45-54,Mass Market,69100,617,Branch,2022-01-31,1
C02127,Luxembourg,55-64,Young Professional,84300,701,Branch,2022-08-02,1
C02128,Luxembourg,45-54,Mass Market,55700,675,Referral,2019-05-19,1
C02129,Belgium,35-44,Mass Market,61300,735,Organic Web,2026-07-05,0
C02130,Netherlands,45-54,Mass Market,70100,633,Branch,2019-02-22,0
C02131,Luxembourg,65+,Mass Market,56300,704,Organic Web,2019-05-25,0
C02132,Belgium,45-54,Mass Market,64600,712,Referral,2023-01-30,1
C02133,Belgium,25-34,Young Professional,40400,576,Organic Web,2019-11-09,1
C02134,Germany,35-44,Family,64900,704,Partner,2021-01-31,1
C02135,Belgium,55-64,Affluent,90400,791,Referral,2025-08-03,1
C02136,France,35-44,Family,50600,662,Referral,2026-04-29,1
C02137,Belgium,35-44,Mass Market,56000,769,Branch,2021-03-14,1
C02138,Belgium,55-64,Mass Market,73400,618,Organic Web,2025-12-23,1
C02139,Belgium,35-44,Senior,23500,726,Branch,2025-12-13,1
C02140,Belgium,18-24,Mass Market,21500,757,Organic Web,2021-03-21,1
C02141,Belgium,55-64,Mass Market,52500,723,Paid Search,2021-08-29,0
C02142,Belgium,35-44,Young Professional,74200,739,Branch,2024-06-25,1
C02143,Belgium,65+,Family,26900,660,Referral,2019-07-14,0
C02144,Belgium,55-64,Senior,52200,698,Paid Search,2025-02-16,1
C02145,Belgium,45-54,Mass Market,68600,693,Branch,2019-02-04,0
C02146,Netherlands,18-24,Young Professional,28500,705,Referral,2020-04-19,1
C02147,Germany,35-44,Family,65400,638,Organic Web,2019-12-19,1
C02148,Belgium,35-44,Family,61200,652,Branch,2021-12-21,1
C02149,Luxembourg,65+,Young Professional,38600,596,Referral,2022-03-18,1
C02150,France,25-34,Mass Market,40100,702,Branch,2025-07-27,1
C02151,Belgium,55-64,Young Professional,56100,682,Referral,2023-11-21,0
C02152,Belgium,55-64,Family,63400,730,Organic Web,2022-07-24,0
C02153,France,18-24,Young Professional,24700,589,Organic Web,2021-10-12,1
C02154,Germany,25-34,Affluent,74400,741,Paid Search,2022-11-05,1
C02155,France,25-34,Young Professional,54800,827,Organic Web,2026-01-05,1
C02156,Germany,25-34,Senior,47700,644,Branch,2025-02-23,1
C02157,Belgium,55-64,Young Professional,77400,685,Partner,2019-03-14,1
C02158,Netherlands,35-44,Mass Market,65400,604,Organic Web,2020-12-14,1
C02159,Germany,25-34,Family,34400,781,Organic Web,2025-01-31,1
C02160,Belgium,35-44,Young Professional,62700,727,Organic Web,2022-05-02,1
C02161,Germany,35-44,Family,81000,665,Organic Web,2025-09-28,1
C02162,Belgium,25-34,Young Professional,36900,640,Referral,2019-09-17,0
C02163,Belgium,25-34,Family,31400,720,Referral,2025-08-17,1
C02164,Netherlands,45-54,Family,62900,666,Organic Web,2025-05-21,1
C02165,Netherlands,45-54,Mass Market,63400,803,Organic Web,2023-01-20,1
C02166,France,35-44,Senior,50900,637,Organic Web,2025-06-15,1
C02167,Netherlands,35-44,Young Professional,77800,586,Organic Web,2020-06-21,1
C02168,France,35-44,Mass Market,49800,626,Referral,2020-05-23,1
C02169,Germany,18-24,Family,27300,657,Partner,2022-06-25,1
C02170,Luxembourg,25-34,Young Professional,44000,629,Paid Search,2025-02-05,1
C02171,Belgium,55-64,Young Professional,45900,677,Branch,2020-07-17,0
C02172,Netherlands,65+,Family,44600,639,Branch,2026-07-17,0
C02173,France,45-54,Mass Market,50400,631,Paid Search,2022-10-28,0
C02174,Germany,45-54,Family,68000,720,Organic Web,2023-07-28,1
C02175,Belgium,45-54,Mass Market,62500,689,Paid Search,2026-02-10,1
C02176,Germany,35-44,Affluent,105400,744,Branch,2025-09-12,1
C02177,Belgium,45-54,Senior,54600,733,Paid Search,2019-03-24,1
C02178,Belgium,45-54,Affluent,126000,788,Paid Search,2024-07-27,0
C02179,France,18-24,Family,34200,654,Organic Web,2026-01-26,1
C02180,Belgium,45-54,Affluent,108200,753,Organic Web,2024-07-30,1
C02181,Belgium,45-54,Family,39300,712,Organic Web,2021-05-14,0
C02182,Belgium,35-44,Mass Market,56500,763,Paid Search,2026-07-07,1
C02183,Belgium,18-24,Mass Market,25800,695,Partner,2023-09-26,1
C02184,Belgium,18-24,Mass Market,31900,611,Referral,2024-01-28,1
C02185,Netherlands,45-54,Mass Market,94600,776,Referral,2025-04-14,0
C02186,Netherlands,35-44,Family,80000,850,Paid Search,2022-03-07,1
C02187,Belgium,55-64,Senior,60000,678,Branch,2019-05-21,1
C02188,Germany,35-44,Young Professional,48900,662,Referral,2025-02-12,1
C02189,Germany,25-34,Senior,52700,741,Branch,2022-09-23,1
C02190,France,45-54,Family,79400,643,Branch,2024-01-28,0
C02191,France,55-64,Young Professional,66200,651,Partner,2024-08-03,0
C02192,Belgium,35-44,Family,55000,668,Partner,2025-02-13,1
C02193,Germany,45-54,Senior,67300,702,Organic Web,2023-05-28,0
C02194,Luxembourg,65+,Family,46400,731,Organic Web,2021-01-25,0
C02195,Netherlands,25-34,Affluent,72100,636,Referral,2023-07-17,1
C02196,France,18-24,Mass Market,20700,732,Branch,2023-10-11,0
C02197,Germany,45-54,Young Professional,68800,600,Organic Web,2022-07-31,1
C02198,Belgium,55-64,Young Professional,59100,779,Organic Web,2024-09-02,0
C02199,Belgium,55-64,Affluent,84300,645,Referral,2024-04-10,1
C02200,Netherlands,35-44,Mass Market,62400,790,Paid Search,2021-12-29,1
C02201,Belgium,25-34,Mass Market,31100,635,Branch,2021-04-21,1
C02202,Netherlands,35-44,Affluent,76900,640,Organic Web,2025-08-08,1
C02203,Germany,35-44,Mass Market,68700,738,Branch,2020-12-17,1
C02204,Netherlands,25-34,Affluent,70200,642,Branch,2022-06-13,1
C02205,Belgium,35-44,Mass Market,62200,682,Organic Web,2020-04-30,1
C02206,Belgium,35-44,Young Professional,63500,732,Referral,2021-03-05,1
C02207,Germany,35-44,Mass Market,60500,784,Organic Web,2023-03-23,1
C02208,Belgium,18-24,Mass Market,23600,595,Referral,2021-12-02,1
C02209,Belgium,35-44,Mass Market,46200,617,Branch,2025-11-11,1
C02210,Belgium,45-54,Young Professional,93900,845,Referral,2022-04-07,1
C02211,France,25-34,Family,33400,756,Branch,2021-09-02,1
C02212,Netherlands,45-54,Young Professional,64700,574,Paid Search,2025-04-17,0
C02213,Belgium,25-34,Mass Market,29500,609,Branch,2023-04-20,1
C02214,Belgium,35-44,Mass Market,38600,658,Organic Web,2021-12-16,1
C02215,Belgium,45-54,Young Professional,52200,724,Organic Web,2021-08-28,0
C02216,Belgium,45-54,Senior,79200,633,Organic Web,2021-10-07,1
C02217,Belgium,35-44,Young Professional,70600,603,Paid Search,2022-03-08,1
C02218,Belgium,45-54,Senior,86500,704,Branch,2022-12-23,1
C02219,France,35-44,Family,65000,741,Paid Search,2019-02-07,1
C02220,Belgium,35-44,Family,76900,658,Organic Web,2024-12-11,1
C02221,Netherlands,25-34,Affluent,31700,757,Referral,2023-06-11,0
C02222,Belgium,25-34,Family,47500,604,Organic Web,2019-08-06,1
C02223,Belgium,55-64,Family,60100,712,Referral,2022-06-01,1
C02224,Belgium,25-34,Senior,53800,761,Referral,2025-07-07,1
C02225,Germany,35-44,Family,45100,725,Branch,2022-04-02,1
C02226,France,35-44,Young Professional,29800,621,Branch,2023-09-09,1
C02227,Belgium,35-44,Young Professional,63400,695,Branch,2024-11-22,1
C02228,France,45-54,Mass Market,68900,681,Organic Web,2022-03-30,1
C02229,Belgium,45-54,Mass Market,42000,602,Branch,2023-11-11,0
C02230,Belgium,45-54,Young Professional,65400,579,Organic Web,2024-08-02,0
C02231,Belgium,25-34,Young Professional,29800,573,Branch,2022-02-28,1
C02232,France,65+,Family,43200,639,Branch,2019-12-14,1
C02233,Luxembourg,25-34,Mass Market,36100,631,Referral,2020-10-08,1
C02234,Belgium,25-34,Family,20000,630,Paid Search,2023-06-15,1
C02235,Netherlands,35-44,Senior,48500,702,Referral,2021-07-22,1
C02236,France,25-34,Affluent,85900,673,Referral,2020-06-22,1
C02237,Germany,45-54,Mass Market,66700,746,Partner,2026-03-25,1
C02238,Belgium,25-34,Senior,40600,696,Organic Web,2020-11-06,1
C02239,Netherlands,18-24,Senior,26200,654,Organic Web,2021-02-15,1
C02240,Belgium,35-44,Senior,48600,623,Branch,2021-08-09,1
C02241,Belgium,55-64,Young Professional,57300,647,Paid Search,2021-05-07,0
C02242,Germany,25-34,Senior,38200,689,Organic Web,2023-10-10,1
C02243,Netherlands,35-44,Family,66400,673,Referral,2020-06-20,1
C02244,France,45-54,Senior,76400,791,Partner,2025-04-04,1
C02245,France,35-44,Family,78000,683,Branch,2023-06-25,1
C02246,Belgium,35-44,Senior,39100,630,Branch,2023-11-16,1
C02247,Germany,65+,Senior,46100,690,Organic Web,2026-05-31,0
C02248,France,35-44,Young Professional,67500,604,Organic Web,2019-05-22,1
C02249,France,65+,Affluent,80900,691,Referral,2021-11-29,1
C02250,Belgium,35-44,Young Professional,42300,734,Paid Search,2019-01-17,1
C02251,Belgium,45-54,Senior,62500,598,Referral,2025-01-21,1
C02252,Belgium,18-24,Affluent,31800,581,Branch,2023-07-22,1
C02253,Belgium,35-44,Mass Market,59000,727,Referral,2022-05-03,1
C02254,Belgium,35-44,Young Professional,65900,719,Organic Web,2020-01-29,1
C02255,France,35-44,Mass Market,55100,803,Organic Web,2020-04-10,1
C02256,Belgium,25-34,Family,47900,692,Organic Web,2019-05-16,0
C02257,Netherlands,55-64,Mass Market,63700,767,Partner,2025-06-22,0
C02258,France,35-44,Young Professional,42700,633,Partner,2020-08-15,1
C02259,Netherlands,65+,Mass Market,53800,638,Partner,2022-08-07,0
C02260,Netherlands,25-34,Family,42700,764,Paid Search,2024-03-07,1
C02261,Belgium,35-44,Mass Market,33400,794,Partner,2026-01-15,1
C02262,Germany,55-64,Family,72500,715,Branch,2019-01-07,1
C02263,Belgium,65+,Mass Market,29400,634,Organic Web,2026-04-17,0
C02264,Belgium,35-44,Mass Market,40700,613,Partner,2024-03-11,1
C02265,France,45-54,Mass Market,60000,669,Organic Web,2025-04-27,1
C02266,Belgium,18-24,Senior,22800,720,Organic Web,2020-04-22,0
C02267,Netherlands,25-34,Mass Market,53000,832,Branch,2025-07-25,1
C02268,Belgium,45-54,Family,79300,596,Referral,2024-06-28,1
C02269,France,65+,Young Professional,35800,730,Organic Web,2026-02-14,0
C02270,Luxembourg,45-54,Affluent,111300,791,Referral,2022-10-12,0
C02271,Luxembourg,55-64,Mass Market,53800,675,Organic Web,2022-05-25,1
C02272,France,25-34,Senior,41900,672,Organic Web,2022-01-25,1
C02273,Belgium,25-34,Family,32400,695,Organic Web,2020-07-25,1
C02274,Germany,25-34,Family,42200,635,Partner,2026-03-22,1
C02275,Belgium,65+,Mass Market,52200,727,Partner,2020-06-17,1
C02276,Germany,25-34,Mass Market,46700,725,Partner,2020-09-06,1
C02277,Belgium,25-34,Mass Market,27600,610,Partner,2020-07-04,1
C02278,Belgium,35-44,Family,37200,713,Organic Web,2023-12-17,1
C02279,Germany,25-34,Mass Market,59000,639,Partner,2025-05-10,1
C02280,Belgium,35-44,Mass Market,66900,678,Referral,2024-01-30,0
C02281,Germany,25-34,Affluent,88800,615,Organic Web,2020-12-10,1
C02282,Belgium,45-54,Affluent,98800,730,Branch,2020-11-08,1
C02283,Belgium,45-54,Mass Market,54000,642,Branch,2019-10-05,1
C02284,Germany,25-34,Young Professional,48900,664,Branch,2019-08-13,1
C02285,Germany,45-54,Mass Market,64300,632,Paid Search,2019-09-20,1
C02286,France,18-24,Young Professional,20100,733,Branch,2022-05-06,1
C02287,France,25-34,Young Professional,49400,638,Organic Web,2023-01-25,1
C02288,Germany,25-34,Affluent,69800,601,Paid Search,2025-02-10,1
