transaction_id,account_id,customer_id,transaction_datetime,transaction_type,category,amount_eur,merchant_country,channel,is_international,is_suspicious
T0003370,A001253,C00766,2024-06-07 08:12:28,Transfer Out,Transfer,-637.32,Belgium,Bank Transfer,0,0
T0001180,A000842,C00514,2025-10-13 15:25:59,Transfer In,Transfer,155.37,Belgium,Mobile App,0,1
T0005650,A001150,C00702,2026-02-08 09:08:27,Transfer In,Transfer,458.19,Netherlands,Bank Transfer,0,0
T0008961,A002123,C01302,2026-06-07 03:40:15,Transfer In,Transfer,971.65,France,Mobile App,0,0
T0005380,A001854,C01141,2024-09-02 00:17:37,Transfer In,Transfer,602.96,Netherlands,Bank Transfer,0,0
T0002837,A000224,C00142,2026-07-07 17:00:59,Transfer Out,Transfer,-73.52,Netherlands,Mobile App,0,0
T0006344,A003078,C01886,2024-02-12 14:21:35,Transfer Out,Transfer,-191.54,France,Mobile App,0,0
T0007070,A000959,C00584,2025-06-17 00:23:35,Transfer Out,Transfer,-211.15,Belgium,Mobile App,0,0
T0003805,A001490,C00916,2024-10-27 02:32:44,Transfer Out,Transfer,-217.33,Belgium,Mobile App,0,0
T0001896,A002338,C01437,2025-06-20 19:42:33,Direct Debit,Housing,-662.68,Belgium,Direct Debit,0,0
T0000131,A001831,C01129,2025-06-16 14:53:30,Transfer In,Transfer,201.99,Netherlands,Mobile App,0,0
T0001941,A000831,C00506,2026-08-07 22:14:29,Transfer In,Transfer,2482.62,Germany,Mobile App,0,0
T0009114,A002963,C01812,2025-02-05 06:53:25,Card Purchase,Healthcare,-80.16,Netherlands,Mobile App,0,0
T0003584,A003762,C02297,2025-04-25 16:02:51,Card Purchase,Retail,-48.03,Belgium,Card Present,0,0
T0000913,A001646,C01011,2024-11-16 15:30:59,Card Purchase,Entertainment,-27.3,Belgium,Card Present,0,0
T0000229,A002793,C01708,2025-02-20 16:04:07,Cash Withdrawal,Cash,-150,Luxembourg,ATM,0,0
T0008148,A000889,C00544,2025-08-02 16:27:19,Transfer Out,Transfer,-743.97,Belgium,Bank Transfer,0,0
T0007497,A002921,C01784,2024-06-15 08:25:35,Transfer Out,Transfer,-194.9,Netherlands,Bank Transfer,0,0
T0000709,A003811,C02328,2025-10-31 07:50:35,Transfer Out,Transfer,-614.37,Belgium,Bank Transfer,0,0
T0008226,A001761,C01088,2025-03-28 12:51:57,Card Purchase,Retail,-175.93,Germany,Card Present,0,0
T0006890,A001167,C00711,2025-09-15 05:08:17,Card Purchase,Entertainment,-33.23,Germany,Online,0,0
T0008422,A001317,C00811,2025-08-29 22:55:10,Transfer Out,Transfer,-867.69,Belgium,Bank Transfer,0,0
T0007995,A001985,C01216,2024-08-06 13:14:54,Card Purchase,Entertainment,-75.59,Netherlands,Mobile App,0,0
T0004806,A000380,C00237,2025-04-01 17:43:58,Transfer In,Transfer,262.19,Luxembourg,Bank Transfer,0,0
T0007961,A003606,C02206,2026-08-24 22:51:19,Transfer In,Transfer,852.15,Belgium,Bank Transfer,0,0
T0006436,A001624,C00999,2025-01-27 16:26:06,Card Purchase,Fuel,-44.42,Belgium,Card Present,0,0
T0006105,A000002,C00002,2025-04-20 16:49:03,Direct Debit,Utilities,-135.89,Netherlands,Direct Debit,0,0
T0000499,A000119,C00071,2024-03-29 22:55:46,Transfer In,Transfer,143.7,Luxembourg,Mobile App,0,0
T0003049,A001933,C01186,2024-01-10 20:03:21,Card Purchase,Retail,-70.81,Belgium,Online,0,0
T0004137,A003101,C01898,2025-07-24 01:36:40,Card Purchase,Travel,-212.62,Belgium,Online,0,0
T0001150,A002835,C01730,2024-09-09 05:21:08,Transfer In,Transfer,181.42,Belgium,Bank Transfer,0,0
T0002018,A000162,C00099,2024-04-14 05:22:18,Direct Debit,Subscriptions,-21.16,Belgium,Direct Debit,0,0
T0006075,A001704,C01049,2025-01-18 22:38:34,Card Purchase,Fuel,-68.26,Netherlands,Mobile App,0,0
T0000557,A002189,C01343,2024-12-22 16:53:59,Cash Withdrawal,Cash,-150,Luxembourg,ATM,0,0
T0004800,A003511,C02147,2025-11-28 00:47:04,Transfer Out,Transfer,-231.02,Germany,Mobile App,0,0
T0006873,A000896,C00548,2026-07-31 04:06:46,Transfer In,Transfer,131.44,France,Mobile App,0,0
T0000732,A000908,C00555,2026-05-02 14:35:33,Transfer In,Transfer,756.05,Belgium,Bank Transfer,0,0
T0006875,A000547,C00338,2026-01-05 10:39:36,Transfer In,Transfer,307.59,Belgium,Bank Transfer,0,0
T0007141,A003850,C02352,2025-03-07 22:22:54,Interest,Interest,15.91,France,Bank Transfer,0,0
T0006965,A001262,C00771,2024-05-16 10:56:13,Card Purchase,Groceries,-118.81,France,Card Present,0,0
T0008006,A001234,C00752,2026-06-26 06:15:38,Transfer In,Transfer,82.56,Belgium,Bank Transfer,0,0
T0008809,A003278,C02010,2026-06-20 19:10:56,Transfer Out,Transfer,-51.98,Belgium,Mobile App,0,0
T0004629,A003708,C02265,2025-08-24 06:47:35,Transfer In,Transfer,124.44,France,Bank Transfer,0,0
T0005858,A002954,C01806,2024-05-06 23:51:47,Transfer Out,Transfer,-295.66,Belgium,Mobile App,0,0
T0000363,A000698,C00427,2024-11-11 13:38:29,Cash Withdrawal,Cash,-250,Belgium,ATM,0,0
T0007171,A003205,C01964,2024-06-13 19:14:04,Transfer Out,Transfer,-200.56,France,Mobile App,0,0
T0007550,A000623,C00384,2024-11-08 23:57:26,Transfer In,Transfer,519.3,Belgium,Bank Transfer,0,0
T0002376,A002618,C01602,2025-10-07 23:14:15,Salary,Salary,3685.72,Belgium,Mobile App,0,0
T0006199,A003352,C02051,2024-08-22 14:33:15,Transfer In,Transfer,740.42,Belgium,Bank Transfer,0,0
T0002541,A004014,C02453,2024-08-29 01:44:10,Card Purchase,Dining,-14.19,France,Online,0,0
T0008810,A002988,C01827,2026-02-20 19:25:25,Transfer In,Transfer,260.37,Germany,Bank Transfer,0,0
T0001217,A001350,C00828,2024-07-01 09:36:24,Card Purchase,Retail,-186.04,Belgium,Card Present,0,0
T0008051,A000765,C00470,2024-05-29 11:45:36,Transfer In,Transfer,74.34,Netherlands,Mobile App,0,0
T0004787,A001579,C00971,2025-12-19 17:33:27,Cash Withdrawal,Cash,-40,France,ATM,0,0
T0009557,A004042,C02468,2025-06-22 21:03:51,Transfer In,Transfer,139.8,Belgium,Bank Transfer,0,0
T0002853,A000096,C00056,2024-06-11 22:59:13,Card Purchase,Groceries,-102.02,Belgium,Card Present,0,0
T0009250,A002047,C01255,2025-12-28 23:07:55,Transfer Out,Transfer,-543.73,Germany,Mobile App,0,0
T0006002,A003290,C02016,2024-08-30 16:12:27,Transfer Out,Transfer,-219.61,Netherlands,Bank Transfer,0,0
T0002350,A002101,C01291,2024-08-27 07:25:38,Salary,Salary,7670.43,Luxembourg,Mobile App,0,0
T0006121,A002277,C01399,2024-01-06 10:50:27,Transfer In,Transfer,807.38,Germany,Bank Transfer,0,0
T0001794,A003762,C02297,2026-06-12 20:21:21,Direct Debit,Housing,-734.72,Belgium,Direct Debit,0,0
T0005516,A003519,C02152,2025-10-21 00:50:33,Card Purchase,Dining,-16.91,Belgium,Online,0,0
T0004621,A000506,C00315,2025-10-24 05:40:24,Transfer In,Transfer,641.06,France,Bank Transfer,0,0
T0008720,A000842,C00514,2024-05-06 04:43:44,Transfer In,Transfer,333.44,Belgium,Bank Transfer,0,0
T0005608,A003750,C02291,2025-11-12 18:54:37,Interest,Interest,14.9,France,Mobile App,0,0
T0002844,A002780,C01700,2025-05-09 19:48:19,Card Purchase,Healthcare,-42.99,Netherlands,Card Present,0,0
T0000462,A000833,C00507,2025-01-01 00:05:11,Card Purchase,Travel,-139.08,Luxembourg,Card Present,1,0
T0002796,A002664,C01627,2024-01-11 20:35:05,Card Purchase,Dining,-112.05,Netherlands,Card Present,0,0
T0005764,A002694,C01646,2026-02-16 11:20:41,Salary,Salary,2794.93,France,Mobile App,0,0
T0004719,A003338,C02043,2024-06-30 09:39:16,Card Purchase,Entertainment,-70.4,Belgium,Mobile App,0,0
T0008370,A003879,C02371,2026-06-28 18:35:13,Card Purchase,Retail,-87.19,Belgium,Card Present,0,0
T0005778,A000909,C00556,2024-07-13 02:32:10,Transfer In,Transfer,155.78,Belgium,Bank Transfer,0,0
T0001727,A001559,C00957,2025-04-25 11:18:53,Card Purchase,Entertainment,-62.37,Netherlands,Card Present,0,0
T0008239,A001269,C00777,2024-07-25 15:07:18,Transfer In,Transfer,98.39,Belgium,Bank Transfer,0,0
T0003170,A002876,C01755,2026-08-06 16:07:58,Card Purchase,E-commerce,-82.97,France,Card Present,0,0
T0000353,A002403,C01476,2025-04-08 08:37:24,Card Purchase,Dining,-94.94,Netherlands,Card Present,0,0
T0005908,A003125,C01911,2024-10-04 04:41:04,Card Purchase,Healthcare,-116.45,France,Online,0,0
T0001547,A002447,C01503,2026-01-04 07:19:26,Transfer Out,Transfer,-971.97,Belgium,Bank Transfer,0,0
T0000688,A000079,C00046,2024-04-19 04:17:41,Card Purchase,Travel,-448.02,United States,Online,1,0
T0008017,A002934,C01793,2026-02-23 08:33:38,Salary,Salary,3551.4,Belgium,Bank Transfer,0,0
T0005952,A000295,C00184,2024-11-15 17:05:38,Salary,Salary,2190.71,Netherlands,Mobile App,0,0
T0003146,A001580,C00972,2026-06-26 22:57:58,Transfer Out,Transfer,-366.75,Netherlands,Mobile App,0,0
T0006206,A002063,C01267,2025-07-10 09:24:22,Transfer In,Transfer,37.09,Germany,Mobile App,0,0
T0006654,A001479,C00909,2026-04-05 10:16:53,Card Purchase,Healthcare,-80.71,Belgium,Card Present,0,0
T0001587,A000581,C00359,2024-07-05 05:49:07,Transfer In,Transfer,333.66,Belgium,Mobile App,0,0
T0009538,A000675,C00415,2026-02-28 17:23:56,Transfer In,Transfer,184.81,Germany,Bank Transfer,0,0
T0007393,A003985,C02436,2025-12-31 10:59:14,Card Purchase,Healthcare,-130.78,Belgium,Card Present,0,0
T0001478,A002936,C01794,2024-11-22 12:10:36,Card Purchase,Dining,-22.48,Netherlands,Online,1,0
T0000659,A003466,C02118,2024-01-28 21:26:34,Transfer Out,Transfer,-310.27,Belgium,Mobile App,0,0
T0002255,A000744,C00456,2025-06-09 09:24:53,Transfer In,Transfer,203.79,Belgium,Mobile App,0,0
T0004743,A000871,C00533,2024-10-04 13:24:18,Direct Debit,Telecom,-48.42,France,Direct Debit,0,0
T0009885,A001374,C00842,2025-10-11 01:45:10,Card Purchase,Travel,-207.0,Germany,Card Present,0,0
T0008600,A002329,C01432,2024-09-29 12:28:55,Transfer In,Transfer,364.87,Netherlands,Bank Transfer,0,0
T0003182,A003408,C02083,2025-04-05 19:16:02,Transfer Out,Transfer,-493.29,Belgium,Bank Transfer,0,0
T0009281,A001739,C01074,2025-05-12 22:46:10,Transfer Out,Transfer,-165.72,Belgium,Bank Transfer,0,0
T0001012,A001336,C00821,2025-11-26 00:32:29,Card Purchase,E-commerce,-61.71,Netherlands,Card Present,0,0
T0000026,A003338,C02043,2025-03-03 08:42:15,Card Purchase,E-commerce,-51.35,Belgium,Mobile App,0,0
T0003637,A003604,C02205,2025-12-22 10:40:03,Transfer Out,Transfer,-108.5,Belgium,Mobile App,0,0
T0006668,A002554,C01565,2026-06-28 14:33:13,Card Purchase,Travel,-131.51,Belgium,Online,0,0
T0008001,A000186,C00114,2026-04-02 05:28:40,Direct Debit,Utilities,-163.37,Belgium,Direct Debit,0,0
T0002964,A003238,C01984,2025-06-24 07:08:36,Transfer In,Transfer,65.59,Belgium,Bank Transfer,0,0
T0003267,A001524,C00937,2025-11-29 14:44:46,Card Purchase,Groceries,-52.44,Germany,Online,0,0
T0008403,A000649,C00398,2024-10-17 12:28:26,Transfer Out,Transfer,-18.72,France,Mobile App,0,0
T0001469,A004027,C02460,2024-04-07 10:07:52,Transfer Out,,-140.47,Luxembourg,Bank Transfer,0,0
T0000450,A003554,C02171,2026-02-25 04:41:47,Transfer In,Transfer,672.42,Belgium,Mobile App,0,0
T0005288,A003441,C02106,2024-02-18 00:00:10,Transfer Out,Transfer,-40.7,Germany,Bank Transfer,0,0
T0000088,A001773,C01096,2024-02-28 11:51:37,Interest,Interest,11.14,Netherlands,Bank Transfer,0,0
T0007782,A003295,C02019,2026-04-09 18:33:08,Card Purchase,Groceries,-67.86,Belgium,Online,0,0
T0004242,A003422,C02091,2025-04-25 07:31:43,Transfer In,Transfer,404.98,Germany,Mobile App,0,0
T0001767,A003556,C02172,2024-04-13 08:07:36,Card Purchase,Fuel,-130.62,Netherlands,Card Present,0,0
T0007551,A003631,C02221,2024-02-27 16:56:28,Transfer Out,Transfer,-822.55,Netherlands,Mobile App,0,0
T0001101,A001732,C01070,2026-05-19 07:25:48,Transfer In,Transfer,3574.2,Belgium,Bank Transfer,0,0
T0005569,A003007,C01840,2025-01-26 03:03:36,Direct Debit,Insurance,-49.14,Belgium,Direct Debit,0,0
T0001731,A000906,C00554,2024-09-02 14:40:54,Transfer In,Transfer,212.72,Netherlands,Mobile App,0,0
T0004642,A002610,C01597,2024-01-03 18:09:00,Transfer Out,Transfer,-157.9,Netherlands,Bank Transfer,0,0
T0008007,A002394,C01470,2026-03-18 08:28:18,Transfer Out,Transfer,-114.75,Belgium,Bank Transfer,0,0
T0002050,A001589,C00978,2025-03-13 22:10:52,Transfer In,Transfer,226.32,Belgium,Mobile App,0,0
T0002264,A001598,C00983,2025-07-03 12:51:02,Card Purchase,Dining,-51.92,Belgium,Mobile App,0,0
T0008958,A003103,C01899,2026-01-13 02:17:25,Card Purchase,Fuel,-22.99,Netherlands,Mobile App,0,0
T0002474,A001235,C00753,2026-07-12 04:02:22,Card Purchase,Dining,-20.07,France,Card Present,0,0
T0003160,A000388,C00241,2024-11-12 16:57:32,Card Purchase,E-commerce,-89.97,France,Online,0,0
T0005069,A001488,C00915,2024-02-23 17:44:21,Card Purchase,Fuel,-227.05,Netherlands,Online,0,0
T0009028,A000138,C00083,2024-01-23 09:19:11,Salary,Salary,4661.56,Belgium,Bank Transfer,0,0
T0007415,A000476,C00293,2024-05-28 07:20:20,Transfer Out,Transfer,-1139.04,Germany,Mobile App,0,0
T0001214,A000794,C00486,2025-04-20 09:40:46,Salary,Salary,5469.87,Belgium,Mobile App,0,0
T0004388,A000250,C00157,2026-07-04 08:19:43,Transfer In,Transfer,575.77,Belgium,Mobile App,0,0
T0001222,A002553,C01565,2025-09-20 09:21:01,Card Purchase,E-commerce,-84.09,Spain,Online,1,0
T0006328,A004077,C02492,2025-08-17 14:44:54,Transfer Out,Transfer,-92.78,Netherlands,Bank Transfer,0,0
T0005975,A003372,C02063,2026-01-09 09:56:58,Direct Debit,Subscriptions,-25.09,Belgium,Direct Debit,0,0
T0008410,A003254,C01994,2024-05-10 18:56:32,Transfer Out,Transfer,-173.88,France,Bank Transfer,0,0
T0006523,A002063,C01267,2024-07-31 14:23:42,Transfer In,Transfer,136.32,Germany,Bank Transfer,0,0
T0002624,A003090,C01893,2026-07-22 11:23:15,Transfer Out,Transfer,-361.79,Belgium,Bank Transfer,0,0
T0004172,A002106,C01294,2025-08-05 17:09:17,Transfer In,Transfer,139.44,France,Mobile App,0,0
T0004651,A002378,C01460,2024-02-01 05:24:38,Card Purchase,Fuel,-49.3,Belgium,Card Present,0,0
T0008085,A003512,C02148,2025-12-06 07:24:15,Card Purchase,Healthcare,-67.6,Belgium,Online,0,0
T0006611,A002177,C01334,2024-03-08 06:33:35,Card Purchase,Fuel,-124.23,Belgium,Card Present,0,0
T0002816,A001186,C00723,2024-01-20 01:30:06,Transfer In,Transfer,420.71,Belgium,Bank Transfer,0,0
T0006017,A001148,C00701,2026-06-01 15:49:28,Transfer Out,Transfer,-101.0,Netherlands,Mobile App,0,0
T0006739,A000839,C00512,2026-05-28 05:06:34,Transfer Out,Transfer,-232.03,Germany,Bank Transfer,0,0
T0008237,A001610,C00991,2025-03-24 23:20:45,Card Purchase,Groceries,-57.95,Netherlands,Online,0,0
T0003583,A002540,C01557,2026-02-14 19:59:52,Transfer In,Transfer,315.71,France,Mobile App,0,0
T0000756,A003883,C02374,2026-02-07 10:12:30,Transfer Out,Transfer,-458.69,France,Bank Transfer,0,0
T0003670,A000173,C00106,2025-12-15 04:57:34,Transfer In,Transfer,352.49,Netherlands,Bank Transfer,0,0
T0002513,A000876,C00536,2026-08-31 18:42:40,Transfer Out,Transfer,-36.05,France,Bank Transfer,0,0
T0000889,A002559,C01569,2025-07-14 15:09:27,Transfer Out,Transfer,-192.79,Belgium,Bank Transfer,0,0
T0006476,A002559,C01569,2024-01-04 00:03:05,Transfer Out,Transfer,-246.87,Belgium,Bank Transfer,0,0
T0000368,A001781,C01099,2024-02-02 10:14:15,Transfer Out,Transfer,-295.51,Belgium,Mobile App,0,0
T0004626,A001793,C01105,2024-09-11 08:39:12,Card Purchase,Entertainment,-26.55,Germany,Mobile App,0,0
T0006545,A001536,C00943,2026-02-18 03:32:46,Transfer In,Transfer,849.19,Germany,Mobile App,0,0
T0001375,A001241,C00757,2025-11-18 21:04:17,Direct Debit,Housing,-981.86,France,Direct Debit,0,0
T0002664,A002387,C01466,2026-08-29 05:01:58,Transfer In,Transfer,152.4,Germany,Bank Transfer,0,0
T0006021,A002622,C01604,2024-09-14 17:50:01,Transfer In,Transfer,576.77,Germany,Mobile App,0,0
T0006414,A001801,C01111,2025-01-05 12:39:43,Transfer In,Transfer,449.45,Belgium,Mobile App,0,0
T0002378,A002087,C01281,2025-10-14 23:08:27,Transfer Out,Transfer,-801.04,France,Mobile App,0,0
T0001162,A000121,C00072,2024-04-09 13:23:55,Direct Debit,Telecom,-77.61,Netherlands,Direct Debit,0,0
T0002528,A000919,C00562,2024-04-06 19:29:05,Direct Debit,Insurance,-113.69,Belgium,Direct Debit,0,0
T0009303,A000416,C00259,2025-09-12 00:56:38,Direct Debit,Subscriptions,-12.84,Netherlands,Direct Debit,0,0
T0005185,A004055,C02478,2025-04-05 09:09:52,Direct Debit,Utilities,-152.71,Netherlands,Direct Debit,0,0
T0001786,A002024,C01242,2026-08-27 05:07:22,Salary,Salary,4376.4,Netherlands,Mobile App,0,0
T0005014,A000923,C00564,2026-07-29 14:10:47,Transfer Out,Transfer,-75.78,Germany,Bank Transfer,0,0
T0008185,A003706,C02264,2024-08-28 00:13:28,Salary,Salary,3029.46,Belgium,Bank Transfer,0,0
T0000920,A001134,C00692,2026-07-05 13:31:07,Transfer Out,Transfer,-819.62,France,Mobile App,0,0
T0008683,A000423,C00263,2026-07-06 04:24:15,Card Purchase,Healthcare,-43.88,Germany,Online,0,0
T0003683,A002790,C01705,2026-06-30 23:26:39,Transfer Out,Transfer,-189.11,Belgium,Bank Transfer,0,0
T0003354,A003928,C02403,2024-12-07 12:32:10,Transfer In,Transfer,664.52,Belgium,Bank Transfer,0,0
T0000227,A001836,C01131,2026-04-04 03:59:44,Transfer In,Transfer,687.91,Belgium,Mobile App,0,0
T0000288,A000775,C00475,2025-03-15 04:58:49,Transfer Out,Transfer,-46.29,Belgium,Mobile App,0,0
T0001047,A000770,C00472,2024-05-06 22:31:00,Card Purchase,Entertainment,-72.53,Belgium,Online,0,0
T0007589,A003602,C02203,2024-09-10 23:41:09,Card Purchase,Dining,-65.17,Germany,Card Present,0,0
T0002780,A001092,C00665,2025-01-28 01:54:44,Transfer In,Transfer,1860.88,France,Mobile App,0,0
T0008640,A002094,C01286,2024-09-17 00:23:33,Salary,Salary,2813.39,Germany,Mobile App,0,0
T0007185,A003873,C02367,2025-05-30 15:25:09,Transfer In,Transfer,771.83,Netherlands,Bank Transfer,0,0
T0009599,A003324,C02035,2025-01-29 18:33:35,Card Purchase,Dining,-23.82,Netherlands,Card Present,0,0
T0001507,A003010,C01842,2025-08-10 03:15:58,Card Purchase,Groceries,-28.57,Belgium,Card Present,0,0
T0009564,A000654,C00402,2025-07-01 06:44:10,Direct Debit,Utilities,-119.93,Netherlands,Direct Debit,0,0
T0005736,A004084,C02498,2024-03-20 15:15:22,Transfer Out,Transfer,-242.72,Belgium,Mobile App,0,0
T0000627,A000583,C00360,2025-10-25 13:00:11,Card Purchase,Fuel,-133.12,Germany,Online,0,0
T0001396,A003262,C02000,2025-03-14 13:09:57,Card Purchase,Healthcare,-111.33,Belgium,Card Present,0,0
T0001120,A002219,C01361,2025-03-27 18:26:53,Salary,Salary,4858.66,France,Bank Transfer,0,0
T0005394,A002200,C01350,2024-10-28 08:59:58,Card Purchase,Groceries,-44.7,Luxembourg,Online,0,0
T0002633,A003512,C02148,2026-04-06 11:03:45,Card Purchase,Retail,-81.47,Belgium,Card Present,0,0
T0003414,A002820,C01721,2025-08-18 11:17:27,Transfer Out,Transfer,-429.3,Netherlands,Bank Transfer,0,0
T0000782,A002212,C01356,2024-11-27 06:48:01,Card Purchase,E-commerce,-142.22,France,Online,0,0
T0006663,A003131,C01914,2025-01-29 08:57:51,Card Purchase,Fuel,-82.05,Germany,Card Present,0,0
T0009559,A000395,C00246,2025-09-22 16:12:09,Cash Withdrawal,Cash,-60,Belgium,ATM,0,0
T0000055,A001005,C00614,2026-01-10 07:24:25,Transfer Out,Transfer,-346.2,Germany,Bank Transfer,0,0
T0000898,A000064,C00038,2026-06-15 03:05:30,Transfer Out,Transfer,-278.51,France,Mobile App,0,0
T0007437,A003879,C02371,2026-04-21 21:58:27,Card Purchase,Healthcare,-219.51,Belgium,Card Present,0,0
T0004437,A001050,C00640,2025-10-21 19:45:29,Transfer In,Transfer,222.27,Belgium,Mobile App,0,0
T0008523,A000826,C00504,2025-12-30 21:17:41,Transfer In,Transfer,439.3,France,Mobile App,0,0
T0006650,A003272,C02005,2025-06-05 18:45:03,Transfer Out,Transfer,-704.79,Belgium,Mobile App,0,0
T0006569,A001161,C00708,2025-04-09 08:18:28,Direct Debit,Subscriptions,-22.74,Netherlands,Direct Debit,0,0
T0005134,A001591,C00979,2024-12-07 12:44:12,Transfer Out,Transfer,-191.04,Belgium,Bank Transfer,0,0
T0005434,A002928,C01789,2024-07-06 01:42:32,Salary,Salary,3414.3,Belgium,Bank Transfer,0,0
T0000836,A001462,C00896,2024-03-22 19:01:04,Card Purchase,Fuel,-100.97,Netherlands,Online,0,0
T0004144,A003543,C02166,2026-07-21 18:39:19,Cash Withdrawal,Cash,-150,France,ATM,0,0
T0002365,A000479,C00296,2025-04-12 16:53:56,Card Purchase,Dining,-35.98,Germany,Card Present,0,0
T0007880,A002988,C01827,2026-07-10 13:04:59,Card Purchase,Retail,-359.82,Germany,Card Present,0,0
T0002650,A000697,C00426,2025-05-09 10:01:36,Card Purchase,Healthcare,-75.67,Germany,Card Present,0,0
T0005203,A002745,C01677,2025-05-09 20:03:34,Direct Debit,Utilities,-160.3,Belgium,Direct Debit,0,0
T0003277,A003661,C02240,2024-06-05 06:13:06,Transfer In,Transfer,1258.86,,Bank Transfer,0,0
T0008806,A001302,C00800,2024-04-20 12:53:57,Transfer Out,Transfer,-471.85,Germany,Bank Transfer,0,0
T0003270,A003386,C02070,2026-02-14 12:01:04,Transfer Out,Transfer,-101.15,Germany,Mobile App,0,0
T0000727,A001173,C00715,2024-12-30 19:39:45,Card Purchase,Entertainment,-20.65,Netherlands,Online,0,0
T0009951,A001114,C00680,2025-10-11 10:05:41,Card Purchase,Fuel,-143.35,Belgium,Card Present,0,0
T0006870,A001923,C01182,2024-12-17 19:51:20,Card Purchase,E-commerce,-41.91,Netherlands,Card Present,0,0
T0009722,A002236,C01373,2025-11-07 16:09:56,Transfer In,Transfer,321.59,Belgium,Mobile App,0,0
T0003381,A000349,C00216,2026-02-01 22:24:33,Transfer In,Transfer,224.13,Belgium,Bank Transfer,0,0
T0009419,A003007,C01840,2025-11-23 18:22:32,Card Purchase,E-commerce,-72.87,Belgium,Card Present,0,0
T0004718,A001499,C00921,2025-01-03 04:25:18,Transfer Out,Transfer,-366.58,Belgium,Bank Transfer,0,0
T0002617,A003907,C02392,2025-11-23 03:24:44,Card Purchase,E-commerce,-126.63,Belgium,Card Present,0,0
T0004281,A000698,C00427,2025-04-27 03:45:40,Direct Debit,Insurance,-144.62,Belgium,Direct Debit,0,0
T0008817,A003645,C02230,2025-07-27 23:22:52,Card Purchase,Entertainment,-40.97,Belgium,Online,0,0
T0004704,A003313,C02030,2025-03-25 00:12:26,Transfer Out,Transfer,-95.22,France,Bank Transfer,0,0
